title,years_experience,degree_level,location,industry,company_size,skills,skill_count,salary
frontend_engineer,2.7,bachelor,singapore,retail,mid,"['Jest', 'Tailwind CSS', 'Redux', 'TypeScript']",4,117977.56085048524
data_scientist,13.9,master,austin,education,small,"['PyTorch', 'TensorFlow', 'SQL', 'Machine Learning', 'NLP', 'Pandas', 'scikit-learn', 'Python', 'NumPy']",9,292681.64642952837
frontend_engineer,7.0,master,austin,retail,startup,"['GraphQL', 'Redux', 'Next.js', 'Vue.js', 'TypeScript', 'Jest']",6,151220.6571321598
product_manager,3.5,phd,seattle,education,enterprise,"['Product Management', 'Jira', 'Figma', 'Agile']",4,192367.76828205187
site_reliability_engineer,3.6,phd,remote,finance,small,"['Prometheus', 'Kubernetes', 'Docker', 'CI/CD']",4,219318.73865592104
software_engineer,5.3,associate,toronto,technology,large,"['Node.js', 'FastAPI', 'Python', 'Redis', 'PostgreSQL']",5,186025.64949815447
site_reliability_engineer,3.4,associate,berlin,technology,mid,"['Prometheus', 'Docker', 'CI/CD', 'Terraform']",4,220434.40264343147
ml_engineer,2.0,associate,london,technology,mid,"['Docker', 'Kubernetes', 'PyTorch', 'LLM']",4,236712.97340867165
software_engineer,5.0,associate,remote,finance,small,"['FastAPI', 'Python', 'TypeScript', 'Next.js', 'Node.js']",5,186799.71532162267
frontend_engineer,6.1,master,new_york,technology,startup,"['Vue.js', 'React', 'JavaScript', 'Tailwind CSS', 'Redux', 'Jest']",6,184791.72513429433
data_engineer,10.5,bachelor,bengaluru,manufacturing,large,"['Kafka', 'Airflow', 'dbt', 'Snowflake', 'SQL', 'Spark', 'ETL', 'PostgreSQL']",8,136761.94692124025
fullstack_engineer,5.9,associate,san_francisco,finance,small,"['React', 'JavaScript', 'FastAPI', 'Docker', 'GraphQL']",5,251134.91158323258
data_scientist,12.8,master,bengaluru,technology,enterprise,"['SQL', 'NLP', 'TensorFlow', 'Python', 'NumPy', 'PyTorch', 'Machine Learning', 'Pandas', 'SHAP']",9,246944.77438817942
software_engineer,2.6,bachelor,bengaluru,technology,large,"['FastAPI', 'Redis', 'Java', 'Docker']",4,107624.41652880886
data_engineer,4.8,bachelor,new_york,media,enterprise,"['AWS', 'PostgreSQL', 'Python', 'Airflow', 'Kafka']",5,214715.45014391243
fullstack_engineer,1.5,bachelor,san_francisco,technology,enterprise,"['PostgreSQL', 'Next.js', 'TypeScript']",3,220034.98650693544
product_manager,7.5,phd,berlin,manufacturing,large,"['SQL', 'Jira', 'Analytics', 'Figma', 'A/B Testing', 'Agile']",6,256806.12812491212
frontend_engineer,9.9,associate,bengaluru,energy,mid,"['JavaScript', 'Jest', 'TypeScript', 'Tailwind CSS', 'Next.js', 'Redux', 'GraphQL']",7,96446.65451995589
site_reliability_engineer,1.2,associate,seattle,education,startup,"['Go', 'AWS', 'Prometheus']",3,134023.93287374984
fullstack_engineer,17.3,master,berlin,retail,mid,"['Next.js', 'Node.js', 'Docker', 'JavaScript', 'React', 'PostgreSQL', 'TypeScript', 'FastAPI', 'GraphQL', 'Terraform', 'NLP']",11,334073.80468910566
data_engineer,4.5,bachelor,singapore,retail,enterprise,"['Snowflake', 'Airflow', 'SQL', 'Kafka', 'Spark']",5,192066.00839396298
backend_engineer,5.7,associate,austin,media,small,"['Kafka', 'REST APIs', 'PostgreSQL', 'Python', 'Celery']",5,182260.1994597133
data_engineer,3.6,master,berlin,finance,mid,"['Kafka', 'Snowflake', 'Python', 'PostgreSQL']",4,226185.04087399575
backend_engineer,2.1,master,new_york,healthcare,small,"['Redis', 'Kafka', 'Go', 'MongoDB']",4,192957.36245307222
data_engineer,12.1,phd,seattle,finance,mid,"['AWS', 'Snowflake', 'ETL', 'PostgreSQL', 'SQL', 'dbt', 'Python', 'Spark', 'Kafka']",9,370074.14580729994
data_engineer,5.2,master,berlin,retail,mid,"['Snowflake', 'Airflow', 'AWS', 'PostgreSQL', 'Spark']",5,201043.51868374608
product_manager,1.8,bachelor,new_york,energy,large,"['A/B Testing', 'Analytics', 'Agile']",3,210701.61862629963
backend_engineer,4.2,bachelor,berlin,energy,mid,"['Java', 'Python', 'Kafka', 'PostgreSQL', 'Docker']",5,195431.03494491425
frontend_engineer,2.6,bachelor,bengaluru,manufacturing,large,"['TypeScript', 'Next.js', 'React', 'Redux']",4,92553.79329224619
site_reliability_engineer,3.3,bachelor,singapore,education,mid,"['Prometheus', 'Kubernetes', 'Terraform', 'Grafana']",4,139161.0648169601
backend_engineer,1.3,phd,singapore,manufacturing,mid,"['PostgreSQL', 'Kafka', 'MongoDB']",3,149830.16345672193
data_scientist,1.6,phd,toronto,education,large,"['SQL', 'SHAP', 'Machine Learning']",3,153698.6774907878
data_engineer,4.6,none,remote,healthcare,large,"['PostgreSQL', 'Spark', 'Snowflake', 'ETL', 'Kafka']",5,175642.02570771935
devops_engineer,3.8,master,london,finance,small,"['Terraform', 'Prometheus', 'Linux', 'Kubernetes']",4,217846.25458836844
software_engineer,2.8,master,remote,media,enterprise,"['Next.js', 'Python', 'FastAPI', 'Java']",4,159791.3042878102
software_engineer,6.9,master,austin,manufacturing,mid,"['TypeScript', 'FastAPI', 'Redis', 'Node.js', 'PostgreSQL', 'React']",6,215252.15089064866
data_engineer,8.3,associate,bengaluru,finance,large,"['Python', 'Kafka', 'PostgreSQL', 'ETL', 'SQL', 'Snowflake', 'Airflow']",7,194482.44382467252
site_reliability_engineer,8.6,none,san_francisco,media,large,"['Kubernetes', 'CI/CD', 'AWS', 'Docker', 'Terraform', 'Prometheus', 'Grafana']",7,230417.397078597
data_engineer,6.8,bachelor,austin,finance,mid,"['Kafka', 'Spark', 'Airflow', 'ETL', 'Snowflake', 'PostgreSQL']",6,265061.0525701569
product_manager,3.4,none,berlin,retail,enterprise,"['Agile', 'Figma', 'Stakeholder Management', 'Analytics']",4,169393.2288868113
software_engineer,8.5,bachelor,berlin,education,small,"['FastAPI', 'Redis', 'Docker', 'TypeScript', 'Python', 'Node.js', 'Next.js']",7,154698.03750482644
backend_engineer,1.9,master,austin,media,large,"['Kafka', 'Java', 'MongoDB']",3,174465.47053058347
software_engineer,3.8,bachelor,berlin,consulting,enterprise,"['PostgreSQL', 'Redis', 'Docker', 'Python']",4,247166.7462351782
fullstack_engineer,3.3,bachelor,london,retail,mid,"['JavaScript', 'FastAPI', 'GraphQL', 'React']",4,155343.67201586565
fullstack_engineer,4.3,master,seattle,finance,small,"['React', 'PostgreSQL', 'TypeScript', 'Next.js', 'Node.js']",5,254305.01112130427
site_reliability_engineer,10.6,bachelor,london,energy,mid,"['AWS', 'Linux', 'Prometheus', 'Kubernetes', 'Grafana', 'Go', 'Docker', 'Terraform']",8,332737.64479638345
ml_engineer,5.0,none,toronto,retail,large,"['TensorFlow', 'PyTorch', 'RAG', 'MLflow', 'LLM']",5,176430.031334867
data_scientist,5.7,bachelor,singapore,education,enterprise,"['PyTorch', 'Pandas', 'Machine Learning', 'SHAP', 'NLP']",5,175330.9777692719
ml_engineer,1.5,bachelor,austin,consulting,small,"['LLM', 'Python', 'Deep Learning']",3,225622.20340935304
frontend_engineer,7.4,bachelor,singapore,education,mid,"['GraphQL', 'TypeScript', 'React', 'Next.js', 'Vue.js', 'Jest']",6,148068.40520482307
ml_engineer,7.8,associate,san_francisco,retail,enterprise,"['RAG', 'MLflow', 'Deep Learning', 'PyTorch', 'Python', 'Machine Learning']",6,345358.2163290636
fullstack_engineer,9.0,master,austin,healthcare,large,"['PostgreSQL', 'React', 'FastAPI', 'Docker', 'GraphQL', 'TypeScript', 'Node.js']",7,218586.77726767582
data_scientist,1.2,master,remote,technology,startup,"['SHAP', 'scikit-learn', 'NLP']",3,149111.7851545972
software_engineer,1.6,master,toronto,healthcare,enterprise,"['TypeScript', 'Redis', 'Python']",3,165650.67743779675
ml_engineer,1.7,bachelor,bengaluru,education,mid,"['Kubernetes', 'RAG', 'Deep Learning']",3,87307.89933635113
frontend_engineer,1.9,none,austin,technology,mid,"['Redux', 'TypeScript', 'Tailwind CSS']",3,136124.35084170563
backend_engineer,3.6,none,austin,consulting,mid,"['Redis', 'Docker', 'MongoDB', 'Go']",4,165313.55736761657
devops_engineer,8.5,bachelor,remote,manufacturing,large,"['Docker', 'Helm', 'Ansible', 'Prometheus', 'Grafana', 'Terraform', 'AWS']",7,201730.9643828843
backend_engineer,8.7,none,remote,consulting,mid,"['Celery', 'Python', 'Go', 'REST APIs', 'Docker', 'PostgreSQL', 'MongoDB']",7,236845.9961643994
backend_engineer,9.1,master,new_york,consulting,startup,"['Java', 'Celery', 'REST APIs', 'Docker', 'PostgreSQL', 'Kafka', 'MongoDB']",7,293863.06095921004
data_engineer,1.0,associate,remote,manufacturing,enterprise,"['Python', 'Kafka', 'Snowflake']",3,159667.51990233184
data_engineer,5.5,none,bengaluru,energy,small,"['Spark', 'ETL', 'Airflow', 'Kafka', 'Python']",5,128199.34394497081
data_scientist,5.1,master,toronto,finance,mid,"['Python', 'NumPy', 'Pandas', 'SHAP', 'SQL']",5,204477.85073076963
ml_engineer,15.0,master,bengaluru,retail,startup,"['Deep Learning', 'TensorFlow', 'Python', 'MLflow', 'Kubernetes', 'RAG', 'LLM', 'PyTorch', 'Machine Learning', 'Docker']",10,190950.5301911522
data_engineer,1.2,master,san_francisco,retail,mid,"['Kafka', 'Spark', 'PostgreSQL']",3,190533.09532157393
data_scientist,3.3,bachelor,new_york,finance,mid,"['Machine Learning', 'scikit-learn', 'NumPy', 'Pandas']",4,272195.93882825755
product_manager,7.4,master,new_york,healthcare,mid,"['Stakeholder Management', 'Analytics', 'Figma', 'Product Management', 'SQL', 'A/B Testing']",6,263918.63558816444
data_scientist,4.0,none,remote,energy,large,"['TensorFlow', 'SQL', 'NLP', 'NumPy', 'PyTorch']",5,182211.6180582639
frontend_engineer,4.7,master,singapore,energy,large,"['TypeScript', 'Redux', 'React', 'Vue.js', 'JavaScript']",5,192856.21282307088
data_scientist,5.2,master,seattle,technology,startup,"['NumPy', 'PyTorch', 'Pandas', 'TensorFlow', 'Machine Learning']",5,218630.77618806073
software_engineer,12.6,master,seattle,manufacturing,small,"['Java', 'Next.js', 'Docker', 'Redis', 'TypeScript', 'React', 'PostgreSQL', 'FastAPI', 'Python']",9,322375.1871827874
backend_engineer,2.1,bachelor,london,consulting,mid,"['Celery', 'Java', 'Python', 'MongoDB']",4,236436.313015667
ml_engineer,4.9,associate,toronto,consulting,startup,"['Machine Learning', 'Python', 'Kubernetes', 'MLflow', 'PyTorch']",5,231454.2798836442
devops_engineer,11.0,bachelor,austin,finance,small,"['CI/CD', 'Linux', 'Prometheus', 'Ansible', 'Grafana', 'Kubernetes', 'AWS', 'Terraform']",8,278272.6559044721
devops_engineer,12.9,bachelor,austin,media,mid,"['Prometheus', 'CI/CD', 'AWS', 'Linux', 'Grafana', 'Docker', 'Helm', 'Terraform', 'Ansible']",9,222949.64654255132
ml_engineer,14.6,associate,singapore,media,small,"['LLM', 'RAG', 'Docker', 'Machine Learning', 'TensorFlow', 'MLflow', 'Deep Learning', 'PyTorch', 'Kubernetes', 'Python']",10,328781.54018614447
frontend_engineer,7.2,bachelor,austin,education,mid,"['React', 'Redux', 'GraphQL', 'JavaScript', 'Vue.js', 'Jest']",6,130213.33710988717
backend_engineer,1.1,phd,london,retail,startup,"['MongoDB', 'PostgreSQL', 'Celery']",3,160066.01366160664
ml_engineer,2.9,associate,new_york,finance,startup,"['MLflow', 'Machine Learning', 'Python', 'Docker']",4,277466.97952268407
backend_engineer,0.9,master,new_york,healthcare,startup,"['Python', 'Celery', 'Docker']",3,168488.75844711973
frontend_engineer,1.2,bachelor,remote,finance,small,"['JavaScript', 'TypeScript', 'Next.js']",3,126933.08993558254
data_engineer,11.8,master,singapore,healthcare,mid,"['Spark', 'PostgreSQL', 'Python', 'ETL', 'AWS', 'Kafka', 'dbt', 'Airflow']",8,252521.11938431696
data_engineer,2.3,master,london,education,large,"['Spark', 'dbt', 'ETL', 'Kafka']",4,173197.41544354608
site_reliability_engineer,8.7,master,remote,technology,small,"['Terraform', 'Kubernetes', 'Linux', 'Prometheus', 'AWS', 'Go', 'Grafana']",7,241768.51034782347
product_manager,4.6,master,san_francisco,media,mid,"['Jira', 'Stakeholder Management', 'SQL', 'Figma', 'Agile']",5,201578.0063963386
devops_engineer,3.3,bachelor,remote,finance,small,"['Terraform', 'CI/CD', 'Linux', 'Docker']",4,171434.35019908712
data_engineer,5.0,bachelor,berlin,consulting,large,"['dbt', 'Snowflake', 'SQL', 'AWS', 'Airflow']",5,247454.26006815492
fullstack_engineer,2.3,phd,seattle,consulting,mid,"['GraphQL', 'Next.js', 'Docker', 'TypeScript']",4,211223.05813332638
frontend_engineer,4.3,bachelor,san_francisco,education,enterprise,"['GraphQL', 'React', 'JavaScript', 'Tailwind CSS', 'Redux']",5,188241.1952242355
software_engineer,5.0,master,san_francisco,retail,large,"['React', 'FastAPI', 'PostgreSQL', 'Node.js', 'Next.js']",5,185487.98252135265
product_manager,9.0,phd,singapore,finance,mid,"['Jira', 'SQL', 'Product Management', 'Analytics', 'Stakeholder Management', 'Figma', 'A/B Testing']",7,297189.3450575811
frontend_engineer,8.3,phd,san_francisco,retail,small,"['Redux', 'GraphQL', 'JavaScript', 'Vue.js', 'React', 'Next.js', 'Tailwind CSS']",7,196494.39505723616
ml_engineer,5.5,master,san_francisco,retail,mid,"['Deep Learning', 'MLflow', 'LLM', 'TensorFlow', 'Kubernetes']",5,277512.3849064353
site_reliability_engineer,4.3,master,bengaluru,manufacturing,small,"['Grafana', 'Linux', 'Prometheus', 'CI/CD', 'Kubernetes']",5,100450.97350644282
fullstack_engineer,12.4,associate,new_york,technology,enterprise,"['React', 'PostgreSQL', 'Node.js', 'GraphQL', 'JavaScript', 'Docker', 'Next.js', 'TypeScript', 'FastAPI']",9,391991.315404979
fullstack_engineer,1.3,bachelor,remote,consulting,mid,"['FastAPI', 'Next.js', 'Node.js']",3,143487.82444675983
software_engineer,1.1,bachelor,london,media,large,"['Next.js', 'Redis', 'Node.js']",3,174034.68152586065
data_engineer,5.8,master,bengaluru,consulting,small,"['SQL', 'Airflow', 'ETL', 'AWS', 'Python']",5,122942.77118677889
data_engineer,4.3,bachelor,seattle,education,small,"['Kafka', 'Airflow', 'AWS', 'PostgreSQL', 'ETL']",5,162075.9879706812
backend_engineer,3.0,bachelor,london,consulting,large,"['Go', 'Java', 'Celery', 'PostgreSQL']",4,227600.87540640234
fullstack_engineer,6.8,associate,seattle,finance,small,"['FastAPI', 'Node.js', 'JavaScript', 'Docker', 'Next.js', 'PostgreSQL']",6,258761.79275555362
devops_engineer,1.0,bachelor,singapore,energy,mid,"['Grafana', 'Terraform', 'Prometheus']",3,158333.26738094143
data_engineer,2.6,phd,new_york,manufacturing,small,"['SQL', 'Snowflake', 'dbt', 'ETL']",4,193107.4285264923
backend_engineer,8.5,none,singapore,manufacturing,large,"['REST APIs', 'PostgreSQL', 'Celery', 'Go', 'Docker', 'MongoDB', 'Java']",7,176908.78890517485
frontend_engineer,4.6,master,london,retail,large,"['Tailwind CSS', 'JavaScript', 'Next.js', 'Jest', 'GraphQL']",5,170337.9892621644
frontend_engineer,3.8,bachelor,berlin,healthcare,small,"['TypeScript', 'React', 'JavaScript', 'GraphQL']",4,166577.64711435986
devops_engineer,7.0,master,new_york,technology,small,"['Terraform', 'Kubernetes', 'Docker', 'Helm', 'Ansible', 'CI/CD']",6,268544.0982581284
site_reliability_engineer,5.6,master,berlin,energy,small,"['Go', 'Terraform', 'Prometheus', 'CI/CD', 'Linux']",5,222094.25461454733
software_engineer,2.2,master,berlin,consulting,mid,"['PostgreSQL', 'React', 'Redis', 'Next.js']",4,208379.63018208192
product_manager,2.5,bachelor,austin,media,mid,"['Agile', 'Jira', 'Figma', 'Product Management']",4,141062.6909849927
backend_engineer,12.6,bachelor,seattle,technology,mid,"['MongoDB', 'Docker', 'PostgreSQL', 'Go', 'Java', 'Celery', 'Python', 'Kafka', 'REST APIs']",9,369437.8893815614
software_engineer,9.3,master,austin,manufacturing,mid,"['Python', 'Java', 'Docker', 'Redis', 'TypeScript', 'Node.js', 'FastAPI']",7,192640.5046802188
product_manager,11.1,bachelor,london,healthcare,mid,"['A/B Testing', 'Product Management', 'Analytics', 'Jira', 'Agile', 'Stakeholder Management', 'Figma', 'SQL']",8,276155.51266003674
data_engineer,8.6,phd,remote,education,small,"['AWS', 'Airflow', 'SQL', 'ETL', 'Kafka', 'Spark', 'PostgreSQL']",7,171370.72225663104
backend_engineer,3.0,master,remote,finance,large,"['PostgreSQL', 'REST APIs', 'Kafka', 'MongoDB']",4,195167.60266426107
data_scientist,3.1,bachelor,toronto,media,mid,"['NumPy', 'Machine Learning', 'NLP', 'Python']",4,150072.13152343084
ml_engineer,10.0,bachelor,new_york,retail,mid,"['PyTorch', 'Deep Learning', 'MLflow', 'Kubernetes', 'Docker', 'RAG', 'Machine Learning', 'TensorFlow']",8,257813.04471832517
ml_engineer,7.6,bachelor,london,healthcare,large,"['Kubernetes', 'Python', 'Docker', 'MLflow', 'PyTorch', 'Deep Learning']",6,345043.2980479108
backend_engineer,4.2,bachelor,bengaluru,retail,startup,"['Docker', 'REST APIs', 'Celery', 'Redis', 'Kafka']",5,69139.77528221894
devops_engineer,4.1,bachelor,bengaluru,manufacturing,large,"['Linux', 'AWS', 'Grafana', 'Terraform', 'Docker']",5,104537.12911671797
data_engineer,13.6,associate,new_york,education,small,"['Kafka', 'Python', 'ETL', 'SQL', 'AWS', 'Spark', 'PostgreSQL', 'Airflow', 'dbt']",9,264350.60037503793
frontend_engineer,3.4,none,bengaluru,healthcare,small,"['JavaScript', 'Next.js', 'Jest', 'TypeScript']",4,86950.44232025242
frontend_engineer,2.2,bachelor,toronto,technology,mid,"['Tailwind CSS', 'GraphQL', 'Jest', 'JavaScript']",4,143038.14325332723
data_scientist,1.5,phd,toronto,media,enterprise,"['Pandas', 'SHAP', 'NumPy']",3,160350.73360494073
site_reliability_engineer,1.8,master,singapore,education,mid,"['CI/CD', 'Kubernetes', 'Prometheus']",3,131073.67218821496
data_scientist,5.3,bachelor,bengaluru,retail,large,"['Python', 'Pandas', 'NumPy', 'NLP', 'scikit-learn']",5,117680.93422883376
software_engineer,4.0,associate,singapore,media,mid,"['Redis', 'Docker', 'Python', 'Node.js', 'Java']",5,163620.797391522
software_engineer,2.6,master,toronto,media,large,"['React', 'FastAPI', 'PostgreSQL', 'Docker']",4,144154.4962244337
ml_engineer,6.0,bachelor,san_francisco,healthcare,enterprise,"['LLM', 'MLflow', 'TensorFlow', 'PyTorch', 'RAG', 'Python']",6,339612.15864162124
fullstack_engineer,1.4,bachelor,seattle,media,small,"['JavaScript', 'TypeScript', 'Node.js']",3,137738.4870145191
ml_engineer,4.7,bachelor,singapore,consulting,large,"['RAG', 'Deep Learning', 'MLflow', 'LLM', 'PyTorch']",5,276831.5120090851
backend_engineer,9.3,phd,remote,energy,mid,"['Kafka', 'Python', 'REST APIs', 'MongoDB', 'Redis', 'PostgreSQL', 'Go']",7,248943.84770293513
product_manager,0.6,associate,seattle,retail,startup,"['Agile', 'SQL', 'Stakeholder Management']",3,123946.56659481481
software_engineer,7.0,none,new_york,technology,small,"['Docker', 'FastAPI', 'Next.js', 'Java', 'Redis', 'Node.js']",6,268035.2066125218
product_manager,1.4,bachelor,austin,consulting,mid,"['SQL', 'Jira', 'Figma']",3,164258.42080105358
software_engineer,4.6,bachelor,remote,energy,small,"['Docker', 'Next.js', 'TypeScript', 'Java', 'Node.js']",5,163630.15048379148
product_manager,4.8,master,san_francisco,energy,small,"['Product Management', 'Figma', 'Stakeholder Management', 'Analytics', 'Jira']",5,224675.39534949666
data_engineer,4.6,bachelor,berlin,manufacturing,small,"['SQL', 'PostgreSQL', 'Kafka', 'dbt', 'AWS']",5,174116.4454368125
data_engineer,4.3,associate,san_francisco,media,startup,"['Spark', 'Airflow', 'SQL', 'Kafka', 'dbt']",5,199794.32817964014
ml_engineer,7.6,master,toronto,media,small,"['Kubernetes', 'LLM', 'MLflow', 'Machine Learning', 'RAG', 'Python']",6,209368.4613165663
frontend_engineer,2.5,associate,austin,energy,small,"['TypeScript', 'Next.js', 'GraphQL', 'Tailwind CSS']",4,161864.18042038573
data_engineer,4.2,bachelor,london,energy,mid,"['Python', 'SQL', 'ETL', 'Spark', 'PostgreSQL']",5,273932.57048265444
ml_engineer,8.2,bachelor,austin,technology,mid,"['PyTorch', 'MLflow', 'TensorFlow', 'Python', 'RAG', 'Kubernetes', 'Machine Learning']",7,280286.71459773585
product_manager,1.9,associate,austin,education,large,"['Stakeholder Management', 'Agile', 'Jira']",3,122130.94771929288
data_scientist,2.5,bachelor,new_york,media,large,"['NumPy', 'SQL', 'NLP', 'PyTorch']",4,203143.82503279275
site_reliability_engineer,13.2,master,london,technology,large,"['Linux', 'Prometheus', 'AWS', 'Kubernetes', 'CI/CD', 'Go', 'Terraform', 'Grafana', 'Docker']",9,437697.3352123409
frontend_engineer,0.7,phd,seattle,consulting,mid,"['Redux', 'React', 'JavaScript']",3,155126.32304627355
ml_engineer,4.5,phd,remote,healthcare,startup,"['TensorFlow', 'Docker', 'MLflow', 'Machine Learning', 'LLM']",5,198181.85172207915
backend_engineer,6.4,master,london,healthcare,mid,"['Go', 'Redis', 'Python', 'MongoDB', 'Celery', 'REST APIs']",6,235161.77327011328
backend_engineer,8.8,master,bengaluru,healthcare,mid,"['Docker', 'PostgreSQL', 'REST APIs', 'Python', 'MongoDB', 'Redis', 'Go']",7,121802.81630031987
backend_engineer,1.8,bachelor,austin,education,large,"['Python', 'Celery', 'Go']",3,120257.9271833632
software_engineer,14.4,bachelor,bengaluru,technology,mid,"['Node.js', 'Next.js', 'Java', 'PostgreSQL', 'FastAPI', 'React', 'Docker', 'TypeScript', 'Python', 'Redis']",10,212438.766770877
fullstack_engineer,3.4,associate,austin,media,large,"['Node.js', 'FastAPI', 'Docker', 'React']",4,154357.7690358375
site_reliability_engineer,16.4,bachelor,austin,manufacturing,mid,"['Terraform', 'Grafana', 'Kubernetes', 'Prometheus', 'AWS', 'Linux', 'CI/CD', 'Docker', 'Go', 'Node.js', 'Spark']",11,345428.9110394804
site_reliability_engineer,2.6,bachelor,london,energy,enterprise,"['AWS', 'Kubernetes', 'Linux', 'Prometheus']",4,285634.7979930014
site_reliability_engineer,2.1,associate,san_francisco,manufacturing,small,"['Kubernetes', 'Go', 'Linux', 'Grafana']",4,173829.57714030388
site_reliability_engineer,3.5,associate,san_francisco,education,startup,"['Grafana', 'CI/CD', 'Kubernetes', 'Go']",4,167673.64578614733
frontend_engineer,7.7,master,toronto,technology,startup,"['Next.js', 'GraphQL', 'JavaScript', 'React', 'Vue.js', 'Redux']",6,176057.99311238338
software_engineer,3.4,phd,new_york,finance,enterprise,"['Java', 'Redis', 'PostgreSQL', 'Next.js']",4,317372.2557779315
product_manager,10.5,phd,san_francisco,finance,mid,"['A/B Testing', 'Product Management', 'Agile', 'Analytics', 'Figma', 'Stakeholder Management', 'Jira', 'SQL']",8,432642.5909576649
ml_engineer,10.5,associate,berlin,media,small,"['LLM', 'Python', 'Kubernetes', 'Deep Learning', 'Machine Learning', 'Docker', 'RAG', 'TensorFlow']",8,297996.6096931372
ml_engineer,7.1,none,london,healthcare,mid,"['PyTorch', 'Deep Learning', 'TensorFlow', 'MLflow', 'Docker', 'Kubernetes']",6,245571.08522802853
fullstack_engineer,4.4,master,remote,retail,large,"['GraphQL', 'Docker', 'Node.js', 'JavaScript', 'Next.js']",5,142805.560657867
fullstack_engineer,2.4,bachelor,toronto,education,mid,"['Node.js', 'Docker', 'Next.js', 'TypeScript']",4,120175.87491896769
data_engineer,9.9,master,seattle,media,mid,"['Spark', 'ETL', 'PostgreSQL', 'Kafka', 'AWS', 'SQL', 'dbt']",7,270145.58417843306
frontend_engineer,6.6,bachelor,remote,manufacturing,startup,"['Jest', 'Vue.js', 'TypeScript', 'Next.js', 'Tailwind CSS', 'Redux']",6,114284.96496364751
data_scientist,6.5,master,london,media,startup,"['Pandas', 'scikit-learn', 'PyTorch', 'NumPy', 'SQL', 'NLP']",6,204671.11112541746
ml_engineer,7.4,bachelor,san_francisco,manufacturing,large,"['Kubernetes', 'RAG', 'TensorFlow', 'LLM', 'Deep Learning', 'MLflow']",6,328771.0807247955
fullstack_engineer,8.9,bachelor,toronto,consulting,mid,"['FastAPI', 'Docker', 'TypeScript', 'Node.js', 'PostgreSQL', 'JavaScript', 'React']",7,217163.9104293259
product_manager,2.2,phd,seattle,education,small,"['SQL', 'Figma', 'A/B Testing', 'Jira']",4,131607.14237158428
data_engineer,12.8,associate,remote,energy,mid,"['Python', 'dbt', 'SQL', 'Kafka', 'Airflow', 'ETL', 'Snowflake', 'Spark', 'AWS']",9,226084.80329564688
product_manager,10.2,master,new_york,finance,enterprise,"['Jira', 'Agile', 'Figma', 'SQL', 'Analytics', 'A/B Testing', 'Product Management', 'Stakeholder Management']",8,436523.8123106572
ml_engineer,4.7,bachelor,london,finance,mid,"['Python', 'Kubernetes', 'TensorFlow', 'Docker', 'Machine Learning']",5,294210.4580994299
fullstack_engineer,7.9,bachelor,new_york,technology,small,"['TypeScript', 'Node.js', 'PostgreSQL', 'Next.js', 'React', 'FastAPI']",6,270389.5702833563
frontend_engineer,1.7,master,toronto,manufacturing,mid,"['Jest', 'Vue.js', 'TypeScript']",3,117704.83324814028
backend_engineer,13.6,bachelor,remote,energy,small,"['PostgreSQL', 'Java', 'Kafka', 'MongoDB', 'Redis', 'REST APIs', 'Python', 'Docker', 'Go']",9,228611.0924028572
devops_engineer,0.6,master,london,energy,large,"['Prometheus', 'AWS', 'Terraform']",3,191000.38755558734
backend_engineer,8.2,master,san_francisco,education,small,"['Java', 'PostgreSQL', 'Celery', 'Kafka', 'Go', 'Redis', 'Docker']",7,211851.00494026765
site_reliability_engineer,7.5,bachelor,london,education,large,"['Terraform', 'CI/CD', 'Docker', 'AWS', 'Go', 'Grafana']",6,232604.50332451236
backend_engineer,8.5,phd,remote,finance,mid,"['Go', 'Redis', 'Python', 'Java', 'Celery', 'Kafka', 'REST APIs']",7,250971.7442520794
product_manager,2.3,bachelor,london,manufacturing,large,"['SQL', 'Jira', 'Agile', 'Analytics']",4,171460.43249130851
ml_engineer,4.6,master,new_york,energy,enterprise,"['TensorFlow', 'RAG', 'Kubernetes', 'Python', 'Docker']",5,335934.9589390078
data_engineer,4.4,bachelor,toronto,education,small,"['Airflow', 'Python', 'ETL', 'Kafka', 'AWS']",5,156111.0459283633
devops_engineer,7.6,master,remote,energy,enterprise,"['Docker', 'Linux', 'Grafana', 'Ansible', 'Prometheus', 'Helm']",6,229776.19569031388
backend_engineer,13.5,phd,bengaluru,consulting,startup,"['Redis', 'Go', 'Kafka', 'Celery', 'MongoDB', 'Python', 'PostgreSQL', 'REST APIs', 'Docker']",9,200688.88878929112
software_engineer,0.4,master,new_york,consulting,small,"['PostgreSQL', 'Next.js', 'React']",3,185239.91364506006
data_scientist,0.7,bachelor,bengaluru,energy,mid,"['SQL', 'PyTorch', 'Python']",3,94243.99559410595
frontend_engineer,9.4,bachelor,san_francisco,manufacturing,small,"['React', 'Next.js', 'TypeScript', 'GraphQL', 'Redux', 'Vue.js', 'Tailwind CSS']",7,204714.18953350428
devops_engineer,4.3,bachelor,berlin,education,small,"['Linux', 'Prometheus', 'Helm', 'Grafana', 'CI/CD']",5,141871.31085614747
product_manager,9.4,master,singapore,education,small,"['SQL', 'Product Management', 'Analytics', 'A/B Testing', 'Jira', 'Stakeholder Management', 'Figma']",7,186555.444537204
data_engineer,11.1,associate,singapore,media,small,"['Spark', 'ETL', 'AWS', 'PostgreSQL', 'Snowflake', 'dbt', 'Kafka', 'SQL']",8,215691.08586808623
